,state,county,parameter,county_code,site_number,parameter_code,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
858,IN,Vanderburgh,Sulfur dioxide,163.0,184.5,42401.0,2013.6666666666667,4609.541666666667,0.0,124.25,1.6559288333333333,1.89736075
859,IN,Vigo,Ozone,167.0,21.0,44201.0,2014.0,3949.1,0.0,35.775,0.04498222500000001,0.010655600000000005
860,IN,Vigo,PM10 Total 0-10um STP,167.0,18.0,81102.0,2014.0,57.6,0.0,3.2,17.013068399999998,7.867132
861,IN,Vigo,PM2.5 - Local Conditions,167.0,18.0,88101.0,2014.121212121212,1451.3181818181818,252.4848484848485,97.46969696969697,10.08154492424242,5.715215106060605
862,IN,Vigo,Sulfur dioxide,167.0,516.0,42401.0,2014.0,4984.3,0.0,158.05,4.301006799999999,7.979156874999996
863,IN,Wabash,Ozone,169.0,9991.0,44201.0,2014.0,7774.4,0.0,143.95,0.04864425,0.010817649999999998
864,IN,Warrick,Ozone,173.0,9.333333333333334,44201.0,2014.0,3948.2166666666667,0.0,39.333333333333336,0.04641186666666665,0.011151933333333332
865,IN,Warrick,Sulfur dioxide,173.0,5.75,42401.0,2015.5,1468.875,0.0,107.5,4.639012343749999,5.8191075625
866,IN,Wayne,Sulfur dioxide,177.0,6.0,42401.0,2014.0,5108.3,0.0,73.4,3.29329595,2.48609085
867,IN,Whitley,Nitrogen dioxide (NO2),183.0,3.0,42602.0,2014.5,6529.0,0.0,965.0,5.9751325,4.125897375
868,IN,Whitley,PM2.5 - Local Conditions,183.0,3.0,88101.0,2014.0,1745.86,1570.8,185.32,9.588157239999997,5.7498228199999994
869,IN,Whitley,Sulfur dioxide,183.0,3.0,42401.0,2014.5,4933.875,0.0,218.375,0.632548625,0.9981881250000001
870,IA,Black Hawk,PM10 Total 0-10um STP,13.0,9.0,81102.0,2014.0,121.0,0.0,5.8,20.3401548,10.673693
871,IA,Black Hawk,PM2.5 - Local Conditions,13.0,9.0,88101.0,2014.0,120.2,0.0,8.6,8.886925199999997,4.563069199999999
872,IA,Bremer,Ozone,17.0,11.0,44201.0,2014.2222222222222,4671.222222222223,0.0,64.11111111111111,0.040924277777777796,0.010201166666666667
873,IA,Cerro Gordo,PM10 Total 0-10um STP,33.0,18.714285714285715,81102.0,2014.142857142857,197.71428571428572,0.0,19.142857142857142,19.561455428571428,10.7025295
874,IA,Clinton,Ozone,45.0,21.0,44201.0,2014.2222222222222,4632.916666666667,0.0,76.86111111111111,0.04265499999999999,0.011249
875,IA,Clinton,PM2.5 - Local Conditions,45.0,20.0,88101.0,2014.0,347.1,0.0,18.3,9.454264400000003,5.155763099999997
876,IA,Clinton,Sulfur dioxide,45.0,19.0,42401.0,2014.0,4799.15,0.0,291.1,1.9962326000000004,3.7837674999999997
877,IA,Delaware,PM10 Total 0-10um STP,55.0,1.0,81102.0,2014.0,111.8,0.0,13.8,15.361893599999998,8.0643374
878,IA,Delaware,PM2.5 - Local Conditions,55.0,1.0,88101.0,2014.0,115.8,0.0,8.2,8.472517199999999,4.609497200000001
879,IA,Harrison,Ozone,85.0,554.0,44201.0,2014.2222222222222,4595.388888888889,0.0,84.36111111111111,0.042891208333333306,0.011099277777777777
880,IA,Johnson,PM10 Total 0-10um STP,103.0,2001.0,81102.0,2014.0,118.6,0.0,7.4,19.2355524,9.294124400000001
881,IA,Johnson,PM2.5 - Local Conditions,103.0,2001.0,88101.0,2014.0,333.0,0.0,32.4,8.670189399999998,4.7346408
882,IA,Lee,PM2.5 - Local Conditions,111.0,8.0,88101.0,2014.0,114.6,0.0,13.2,9.869085400000001,5.0114432
883,IA,Linn,Carbon monoxide,113.0,40.0,42101.0,2014.0,7934.8,0.0,476.2,0.22073460000000003,0.1146052
884,IA,Linn,Ozone,113.0,33.666666666666664,44201.0,2014.2222222222222,4528.12037037037,0.0,92.89814814814815,0.042025490740740766,0.010829870370370377
885,IA,Linn,PM10 Total 0-10um STP,113.0,40.0,81102.0,2014.2222222222222,92.77777777777777,0.0,1.8888888888888888,20.99894777777778,10.88301388888889
886,IA,Linn,PM2.5 - Local Conditions,113.0,40.0,88101.0,2014.608695652174,205.84782608695653,0.0,5.717391304347826,8.482576086956517,4.81864710869565
887,IA,Linn,Sulfur dioxide,113.0,38.5,42401.0,2014.0,4822.525,0.0,276.35,1.8197179749999992,3.719353425
888,IA,Montgomery,Ozone,137.0,2.0,44201.0,2014.2222222222222,4638.222222222223,0.0,71.61111111111111,0.04096255555555556,0.009991527777777778
889,IA,Montgomery,PM10 Total 0-10um STP,137.0,2.0,81102.0,2014.0,117.6,0.0,9.0,17.6310224,9.2163436
890,IA,Montgomery,PM2.5 - Local Conditions,137.0,2.0,88101.0,2014.0,119.6,0.0,8.0,7.5623816,4.236654
891,IA,Muscatine,PM10 Total 0-10um STP,139.0,15.0,81102.0,2014.0,119.8,0.0,7.0,19.7065142,9.7960646
892,IA,Muscatine,PM2.5 - Local Conditions,139.0,16.875,88101.0,2014.0833333333333,155.75,0.0,9.0,9.595984041666663,5.479427541666669
893,IA,Muscatine,Sulfur dioxide,139.0,18.333333333333332,42401.0,2014.0,4648.833333333333,0.0,251.76666666666668,4.675650733333336,10.952778233333333
894,IA,Palo Alto,Ozone,147.0,1002.0,44201.0,2014.2222222222222,4590.222222222223,0.0,82.36111111111111,0.0413305,0.010446916666666667
895,IA,Palo Alto,PM10 Total 0-10um STP,147.0,1002.0,81102.0,2014.0,117.0,0.0,8.8,17.1231864,10.7799636
896,IA,Palo Alto,PM2.5 - Local Conditions,147.0,1002.0,88101.0,2014.0,116.0,0.0,10.8,7.695504,4.454518800000001
897,IA,Polk,Carbon monoxide,153.0,30.0,42101.0,2014.0,8363.5,0.0,293.0,0.2148457,0.09015039999999999
898,IA,Polk,Nitrogen dioxide (NO2),153.0,2688.222222222222,42602.0,2014.2222222222222,8447.333333333334,0.0,320.6666666666667,12.069307944444443,6.8295939444444445
899,IA,Polk,Ozone,153.0,30.0,44201.0,2014.2222222222222,4693.083333333333,0.0,51.138888888888886,0.040902055555555566,0.010245111111111113
900,IA,Polk,PM10 Total 0-10um STP,153.0,915.7142857142857,81102.0,2014.142857142857,100.42857142857143,0.0,4.0,18.956893642857146,8.918286214285713
901,IA,Polk,PM2.5 - Local Conditions,153.0,915.7142857142857,88101.0,2014.142857142857,179.85714285714286,0.0,11.142857142857142,8.223126714285712,4.333490071428568
902,IA,Polk,Sulfur dioxide,153.0,30.0,42401.0,2014.0,4795.3,0.0,294.3,0.0810275,0.16816665
903,IA,Pottawattamie,Lead (TSP) LC,155.0,11.0,14129.0,2014.3076923076924,63.61538461538461,0.0,2.076923076923077,0.06185653846153846,0.09470546153846156
904,IA,Pottawattamie,PM10 Total 0-10um STP,155.0,9.0,81102.0,2014.0,115.2,0.0,9.0,22.8941056,11.7207762
905,IA,Pottawattamie,PM2.5 - Local Conditions,155.0,9.0,88101.0,2014.2222222222222,115.66666666666667,0.0,7.888888888888889,8.843043111111113,4.612095111111113
906,IA,Scott,Carbon monoxide,163.0,15.0,42101.0,2014.0,8220.3,0.0,425.3,0.20384539999999998,0.0720453
907,IA,Scott,Nitrogen dioxide (NO2),163.0,15.0,42602.0,2014.0,7634.2,0.0,1135.4,10.8598878,6.820938100000001
908,IA,Scott,Ozone,163.0,14.5,44201.0,2014.2222222222222,5834.638888888889,0.0,220.23611111111111,0.04181493055555555,0.011210069444444446
909,IA,Scott,PM10 Total 0-10um STP,163.0,17.0,81102.0,2014.1904761904761,1561.9285714285713,0.0,260.57142857142856,31.656405714285718,22.27495121428572
910,IA,Scott,PM2.5 - Local Conditions,163.0,17.285714285714285,88101.0,2013.952380952381,210.04761904761904,0.0,18.285714285714285,9.469758714285714,5.101509666666662
911,IA,Scott,Sulfur dioxide,163.0,15.0,42401.0,2014.0,4859.9,0.0,239.7,0.8487449,1.0081535000000001
912,IA,Story,Ozone,169.0,11.0,44201.0,2014.2222222222222,4684.138888888889,0.0,52.52777777777778,0.0414923888888889,0.010289166666666665
913,IA,Van Buren,Nitrogen dioxide (NO2),177.0,6.0,42602.0,2014.0,7673.0,0.0,1096.6,2.551502,2.0147075
914,IA,Van Buren,Ozone,177.0,6.0,44201.0,2014.2222222222222,4533.694444444444,0.0,97.02777777777777,0.042488,0.01039447222222222
915,IA,Van Buren,PM10 Total 0-10um STP,177.0,6.0,81102.0,2014.0,117.6,0.0,7.0,15.535072199999998,7.941696
916,IA,Van Buren,PM2.5 - Local Conditions,177.0,6.0,88101.0,2014.0,120.0,0.0,3.4,7.8952674,4.3653032000000005
917,IA,Van Buren,Sulfur dioxide,177.0,6.0,42401.0,2014.0,4680.35,0.0,388.4,0.26472949999999995,0.411491
918,IA,Warren,Ozone,181.0,22.0,44201.0,2014.2222222222222,4667.138888888889,0.0,60.388888888888886,0.04007405555555555,0.010053888888888888
919,IA,Woodbury,PM10 Total 0-10um STP,193.0,19.444444444444443,81102.0,2014.2222222222222,91.33333333333333,0.0,4.444444444444445,18.919885555555556,11.214851222222222
920,IA,Woodbury,PM2.5 - Local Conditions,193.0,19.4,88101.0,2014.0,120.4,0.0,3.0,8.445382999999998,4.943058600000001
921,IA,Woodbury,Sulfur dioxide,193.0,20.0,42401.0,2014.0,4373.85,0.0,218.0,0.5721795499999999,1.2757208000000002
922,KS,Ford,PM10 Total 0-10um STP,57.0,2.0,81102.0,2014.0,4465.8,0.0,98.2,14.773161699999998,12.953667999999999
923,KS,Johnson,Ozone,91.0,10.0,44201.0,2014.0,8085.1,0.0,16.65,0.04474145,0.010901150000000002
924,KS,Johnson,PM2.5 - Local Conditions,91.0,8.666666666666666,88101.0,2014.2222222222222,187.77777777777777,0.0,13.466666666666667,6.920695466666667,3.6538264222222243
925,KS,Leavenworth,Ozone,103.0,3.0,44201.0,2014.0,8047.95,0.0,29.75,0.045646200000000005,0.011300200000000002
926,KS,Linn,Nitrogen dioxide (NO2),107.0,2.0,42602.0,2012.5,7736.0,0.0,213.0,2.9828835,1.968333
927,KS,Linn,Ozone,107.0,2.0,44201.0,2012.5,7924.375,0.0,57.625,0.047564125000000006,0.01165375
928,KS,Linn,PM2.5 - Local Conditions,107.0,2.0,88101.0,2012.5,118.5,0.0,3.5,8.275876,4.1593555
929,KS,Linn,Sulfur dioxide,107.0,2.0,42401.0,2013.0,15456.0,0.0,1348.6,0.8814944666666665,0.6794555333333333
930,KS,Neosho,Nitrogen dioxide (NO2),133.0,3.0,42602.0,2015.0,7943.333333333333,0.0,316.0,5.501953499999999,3.171832666666667
931,KS,Neosho,Ozone,133.0,3.0,44201.0,2015.0,7828.0,2.4,38.35,0.04291674999999999,0.009644100000000003
932,KS,Neosho,PM10 Total 0-10um STP,133.0,2.75,81102.0,2014.375,2981.375,0.0,192.5,17.9148795,12.402904750000001
933,KS,Neosho,PM2.5 - Local Conditions,133.0,3.0,88101.0,2015.0,114.0,0.0,7.333333333333333,8.191988,4.672111999999999
934,KS,Neosho,Sulfur dioxide,133.0,3.0,42401.0,2015.0,22311.0,0.0,1599.4,1.4028679333333332,0.8944447333333333
935,KS,Riley,Ozone,161.0,9991.0,44201.0,2012.5,4814.0,0.0,179.875,0.052379499999999996,0.009587374999999999
936,KS,Saline,Lead (TSP) LC,169.0,4.0,14129.0,2014.2222222222222,55.888888888888886,0.0,2.111111111111111,0.10482211111111112,0.11872600000000001
937,KS,Sedgwick,Carbon monoxide,173.0,344.6666666666667,42101.0,2012.3333333333333,4901.833333333333,0.0,22.833333333333332,0.23435516666666667,0.36428516666666666
938,KS,Sedgwick,Nitrogen dioxide (NO2),173.0,10.0,42602.0,2014.0,8450.2,0.0,319.4,13.180237600000002,9.462064
939,KS,Sedgwick,Ozone,173.0,14.0,44201.0,2014.4444444444443,8035.138888888889,2.5555555555555554,30.86111111111111,0.04688468055555558,0.010423083333333331
940,KS,Sedgwick,PM10 Total 0-10um STP,173.0,353.96875,81102.0,2013.328125,4172.40625,2.171875,107.78125,23.44962614062501,17.226970312500004
941,KS,Sedgwick,PM2.5 - Local Conditions,173.0,202.0,88101.0,2014.112,122.144,0.256,5.824,8.530009791999996,5.011237863999998
942,KS,Shawnee,Ozone,177.0,13.0,44201.0,2014.0,8065.55,0.0,23.1,0.04601315,0.010812849999999999
943,KS,Shawnee,PM10 Total 0-10um STP,177.0,13.0,81102.0,2013.4285714285713,4516.214285714285,0.42857142857142855,51.214285714285715,18.76226385714285,12.056125714285713
944,KS,Shawnee,PM2.5 - Local Conditions,177.0,13.0,88101.0,2014.0,116.6,0.0,5.6,7.970957000000003,4.337719399999999
945,KS,Sherman,PM10 Total 0-10um STP,181.0,1.0,81102.0,2013.7142857142858,59.42857142857143,0.14285714285714285,1.0,25.255379285714287,20.659808
946,KS,Sumner,Nitrogen dioxide (NO2),191.0,2.0,42602.0,2014.0,7955.2,0.0,814.4,7.0292153,4.6382268
947,KS,Sumner,Ozone,191.0,2.0,44201.0,2014.0,8001.142857142857,1.7142857142857142,39.535714285714285,0.047965535714285704,0.010351785714285711
948,KS,Sumner,PM2.5 - Local Conditions,191.0,2.0,88101.0,2014.0,118.42857142857143,0.2857142857142857,3.2857142857142856,7.791935714285711,4.844228285714287
949,KS,Sumner,Sulfur dioxide,191.0,2.0,42401.0,2014.0,21386.6,0.0,3722.68,1.06485024,0.93748232
950,KS,Trego,Nitrogen dioxide (NO2),195.0,1.0,42602.0,2015.0,6589.0,0.0,997.3333333333334,2.0003309999999996,1.411723333333333
951,KS,Trego,Ozone,195.0,1.0,44201.0,2014.0,8026.5,0.0,34.2,0.04935704999999999,0.0096117
952,KS,Trego,PM10 Total 0-10um STP,195.0,1.0,81102.0,2016.0,3348.0,0.0,88.5,9.533446000000001,7.841134
953,KS,Trego,PM2.5 - Local Conditions,195.0,1.0,88101.0,2016.0,2020.4,0.0,29.2,4.063164199999999,2.7710904
954,KS,Trego,Sulfur dioxide,195.0,1.0,42401.0,2014.0,23997.88,0.0,1178.52,0.9801166400000001,0.88576452
955,KS,Wyandotte,Carbon monoxide,209.0,21.0,42101.0,2014.0,8275.8,0.0,194.0,0.3445354,0.17821859999999998
956,KS,Wyandotte,Lead (TSP) LC,209.0,21.0,14129.0,2014.0,51.4,0.0,2.2,0.0058848,0.0045634000000000004
957,KS,Wyandotte,Nitrogen dioxide (NO2),209.0,21.0,42602.0,2014.0,8080.0,0.0,580.8,18.268173499999996,9.898581799999999
958,KS,Wyandotte,Ozone,209.0,21.0,44201.0,2014.0,7872.3,0.0,46.2,0.0444489,0.012400249999999998
959,KS,Wyandotte,PM10 Total 0-10um STP,209.0,19.8,81102.0,2014.0666666666666,459.2,0.0,45.733333333333334,22.364446733333335,10.368533266666669
960,KS,Wyandotte,PM2.5 - Local Conditions,209.0,21.166666666666668,88101.0,2013.75,81.0,0.0,5.833333333333333,8.79352658333333,4.054390416666668
961,KS,Wyandotte,Sulfur dioxide,209.0,21.0,42401.0,2014.0,23635.8,0.0,1023.76,2.7297190399999995,3.721741639999999
962,KY,Bell,Ozone,13.0,377.0,44201.0,2013.625,4692.8125,363.6875,26.375,0.044265343749999984,0.009186625
963,KY,Bell,PM2.5 - Local Conditions,13.0,2.0,88101.0,2014.0,57.6,0.0,4.8,9.379185399999999,5.548441600000001
964,KY,Boone,Ozone,15.0,3.0,44201.0,2014.2857142857142,5415.285714285715,0.5714285714285714,13.678571428571429,0.042933392857142864,0.010968714285714285
965,KY,Boyd,Lead (TSP) LC,19.0,16.0,14129.0,2012.5,48.5,0.0,2.5,0.002787,0.002162
966,KY,Boyd,Nitrogen dioxide (NO2),19.0,17.0,42602.0,2014.0,8248.0,0.0,521.6,10.0542484,6.919178100000001
967,KY,Boyd,Ozone,19.0,17.0,44201.0,2014.0,5406.05,0.0,15.65,0.044284399999999995,0.011317250000000001
968,KY,Boyd,PM10 Total 0-10um STP,19.0,2.0,81102.0,2014.0,78.4,0.0,3.2,23.5133904,13.6920042
969,KY,Boyd,PM2.5 - Local Conditions,19.0,17.0,88101.0,2014.0,120.2,0.0,2.8,9.013013999999997,4.080953
970,KY,Boyd,Sulfur dioxide,19.0,17.0,42401.0,2014.0,5062.2,0.0,99.6,1.0260884000000001,1.43138395
971,KY,Bullitt,Ozone,29.0,6.0,44201.0,2014.2857142857142,5298.535714285715,0.5714285714285714,44.17857142857143,0.04372832142857143,0.011664892857142855
972,KY,Campbell,Nitrogen dioxide (NO2),37.0,3002.0,42602.0,2014.0,8215.0,0.0,554.6,6.9858034,6.0429482
973,KY,Campbell,Ozone,37.0,3002.0,44201.0,2014.2857142857142,5412.321428571428,0.5714285714285714,14.821428571428571,0.04738746428571429,0.012164678571428573
974,KY,Campbell,PM2.5 - Local Conditions,37.0,3002.0,88101.0,2013.5384615384614,424.61538461538464,310.46153846153845,16.76923076923077,9.587490538461537,4.356172769230767
975,KY,Campbell,Sulfur dioxide,37.0,3002.0,42401.0,2014.0,5049.3,0.0,110.4,1.8996722,4.367636299999999
976,KY,Carter,Ozone,43.0,500.0,44201.0,2014.0,5288.6,0.0,47.65,0.0425223,0.0103434
977,KY,Carter,PM10 Total 0-10um STP,43.0,500.0,81102.0,2014.0,43.8,0.0,3.0,10.882338700000002,5.3763909000000005
978,KY,Carter,PM2.5 - Local Conditions,43.0,500.0,88101.0,2014.0,116.4,0.0,7.8,7.527611800000001,3.6724849999999996
979,KY,Christian,Ozone,47.0,6.0,44201.0,2014.0,5319.45,0.0,39.55,0.04540399999999999,0.010199650000000001
980,KY,Christian,PM2.5 - Local Conditions,47.0,6.0,88101.0,2014.0,112.8,0.0,10.6,9.4351072,4.379084
981,KY,Christian,Sulfur dioxide,47.0,6.0,42401.0,2013.0,4502.583333333333,0.0,102.83333333333333,1.0134254166666667,1.6462160000000001
982,KY,Daviess,Nitrogen dioxide (NO2),59.0,5.0,42602.0,2014.0,8161.0,0.0,608.6,8.809397899999999,6.114520199999999
983,KY,Daviess,Ozone,59.0,5.0,44201.0,2014.0,5175.45,0.0,76.75,0.0458861,0.011582100000000001
984,KY,Daviess,PM2.5 - Local Conditions,59.0,5.0,88101.0,2014.0,119.0,0.0,5.6,10.052025800000001,4.616487600000001
985,KY,Daviess,Sulfur dioxide,59.0,5.0,42401.0,2014.0,4880.95,0.0,253.8,2.9693551500000006,3.5495863
986,KY,Edmonson,Carbon monoxide,61.0,501.0,42101.0,2014.0,7576.5,0.0,627.4,0.15728269999999997,0.039510699999999996
987,KY,Edmonson,Ozone,61.0,501.0,44201.0,2014.0,7801.15,0.0,152.6,0.04614529999999999,0.0103784
988,KY,Edmonson,Sulfur dioxide,61.0,501.0,42401.0,2014.1363636363637,11706.818181818182,0.0,2455.7272727272725,0.8176959090909091,0.9385614999999997
989,KY,Fayette,Nitrogen dioxide (NO2),67.0,12.0,42602.0,2014.0,8206.4,0.0,563.2,12.6974774,8.7001788
990,KY,Fayette,Ozone,67.0,12.0,44201.0,2014.2857142857142,5335.75,1.1428571428571428,33.75,0.04556192857142858,0.011259285714285718
991,KY,Fayette,PM10 Total 0-10um STP,67.0,12.0,81102.0,2014.0,54.2,0.0,7.2,15.6268676,7.2476794
992,KY,Fayette,PM2.5 - Local Conditions,67.0,12.0,88101.0,2014.0,112.8,0.0,11.4,9.100476400000002,4.083069000000002
993,KY,Fayette,Sulfur dioxide,67.0,12.0,42401.0,2014.0,4977.5,0.0,170.0,0.5676342999999999,1.1362026000000003
994,KY,Greenup,Ozone,89.0,7.0,44201.0,2014.0,5391.55,0.0,18.6,0.04341450000000001,0.010852500000000001
995,KY,Greenup,Sulfur dioxide,89.0,7.0,42401.0,2014.0,5052.0,0.0,108.6,1.3785162999999998,1.4923503999999996
996,KY,Hancock,Ozone,91.0,12.0,44201.0,2014.2857142857142,5370.25,1.6428571428571428,25.214285714285715,0.04554667857142858,0.011525107142857139
997,KY,Hardin,Ozone,93.0,6.0,44201.0,2014.2857142857142,5084.642857142857,0.5714285714285714,57.57142857142857,0.04472146428571429,0.010813892857142859
998,KY,Hardin,PM2.5 - Local Conditions,93.0,6.0,88101.0,2013.6538461538462,500.2692307692308,402.4230769230769,39.03846153846154,9.528776307692302,4.5516940769230745
999,KY,Henderson,Ozone,101.0,14.0,44201.0,2014.2857142857142,5230.428571428572,0.5714285714285714,64.10714285714286,0.04525110714285714,0.011686678571428574
1000,KY,Henderson,PM10 Total 0-10um STP,101.0,14.0,81102.0,2014.0,59.2,0.0,3.2,16.031222200000002,6.3682254
1001,KY,Henderson,PM2.5 - Local Conditions,101.0,14.0,88101.0,2014.0,113.0,0.0,10.8,9.974856800000001,4.6686413999999985
1002,KY,Henderson,Sulfur dioxide,101.0,14.0,42401.0,2014.0,5039.9,0.0,118.2,1.9060145499999996,2.3712466500000002
1003,KY,Jefferson,Carbon monoxide,111.0,355.0,42101.0,2014.2,6321.25,0.0,803.75,0.35630880000000004,0.18176435000000002
1004,KY,Jefferson,Lead PM10 LC FRM/FEM,111.0,67.0,85129.0,2014.0,59.0,0.0,2.4,0.004566,0.0045666
1005,KY,Jefferson,Nitrogen dioxide (NO2),111.0,70.42857142857143,42602.0,2014.7142857142858,6094.142857142857,0.0,2503.5714285714284,18.833951500000005,9.413065785714286
1006,KY,Jefferson,Ozone,111.0,48.142857142857146,44201.0,2014.0714285714287,5688.071428571428,0.0,199.67857142857142,0.045410321428571425,0.012545071428571428
1007,KY,Jefferson,PM10 Total 0-10um STP,111.0,44.8,81102.0,2013.8666666666666,3826.5333333333333,0.0,356.3666666666667,17.239264466666665,9.424215466666665
1008,KY,Jefferson,PM2.5 - Local Conditions,111.0,54.38576779026217,88101.0,2014.430711610487,963.5280898876405,126.2247191011236,79.20224719101124,10.675254202247192,5.3506726554306985
1009,KY,Jefferson,Sulfur dioxide,111.0,409.14285714285717,42401.0,2014.142857142857,4368.214285714285,0.0,694.0,3.482017839285714,4.8078137678571435
1010,KY,Jessamine,Ozone,113.0,1.0,44201.0,2014.2857142857142,5381.035714285715,0.5714285714285714,20.642857142857142,0.044957535714285714,0.010626642857142859
1011,KY,Jessamine,Sulfur dioxide,113.0,1.0,42401.0,2014.0,5041.25,0.0,117.6,0.8947998500000001,1.28827465
1012,KY,Livingston,Ozone,139.0,3.0,44201.0,2014.2857142857142,5386.178571428572,0.5714285714285714,20.642857142857142,0.045665142857142856,0.011096857142857144
1013,KY,Livingston,PM10 Total 0-10um STP,139.0,4.0,81102.0,2015.0,41.333333333333336,0.0,4.0,14.004259,7.101939333333334
1014,KY,Madison,Lead (TSP) LC,151.0,3.75,14129.0,2014.125,45.3125,0.0,4.1875,0.07179099999999998,0.129785875
1015,KY,Madison,PM2.5 - Local Conditions,151.0,3.0,88101.0,2014.0,110.4,0.0,14.8,8.2022208,3.7792626000000005
1016,KY,Marshall,PM10 Total 0-10um STP,157.0,18.0,81102.0,2013.0,52.0,0.0,5.666666666666667,15.222883666666666,5.883112666666666
1017,KY,McCracken,Nitrogen dioxide (NO2),145.0,1024.0,42602.0,2014.0,8205.2,0.0,564.4,10.3535314,7.1463845999999975
1018,KY,McCracken,Ozone,145.0,1024.0,44201.0,2014.2857142857142,5416.964285714285,0.5714285714285714,12.857142857142858,0.04426335714285716,0.011150035714285713
1019,KY,McCracken,PM10 Total 0-10um STP,145.0,1017.3333333333334,81102.0,2013.8333333333333,48.5,0.0,6.5,17.951769,8.354274666666667
1020,KY,McCracken,PM2.5 - Local Conditions,145.0,1017.3333333333334,88101.0,2013.8333333333333,94.0,0.0,10.333333333333334,9.678597000000003,4.462608333333335
1021,KY,McCracken,Sulfur dioxide,145.0,1024.0,42401.0,2014.0,4970.05,0.0,177.8,0.8817658500000002,1.72387215
1022,KY,Morgan,Ozone,175.0,9991.0,44201.0,2014.0,7777.0,0.0,144.45,0.043945849999999995,0.009989750000000002
1023,KY,Oldham,Ozone,185.0,4.0,44201.0,2014.2857142857142,4902.428571428572,1.7857142857142858,150.42857142857142,0.045542392857142865,0.011793571428571428
1024,KY,Perry,Ozone,193.0,3.0,44201.0,2014.0,5355.3,0.0,29.15,0.04070250000000001,0.010069850000000002
1025,KY,Perry,PM2.5 - Local Conditions,193.0,3.0,88101.0,2014.5,46.5,0.0,3.5,7.87541675,5.217370249999999
1026,KY,Pike,Ozone,195.0,2.0,44201.0,2014.0,5408.4,0.0,15.3,0.0402842,0.010974050000000003
1027,KY,Pike,PM2.5 - Local Conditions,195.0,2.0,88101.0,2013.6896551724137,661.6206896551724,554.8620689655172,39.3448275862069,8.444380896551722,4.665941103448275
1028,KY,Pulaski,Ozone,199.0,3.0,44201.0,2014.0,5290.1,0.0,45.5,0.043311699999999995,0.010106350000000004
1029,KY,Pulaski,PM2.5 - Local Conditions,199.0,3.0,88101.0,2014.0,114.4,0.0,11.0,8.7448948,3.9447311999999997
1030,KY,Russell,Lead (TSP) LC,207.0,1.0,14129.0,2013.0,60.666666666666664,0.0,1.6666666666666667,0.018104666666666668,0.03647999999999999
1031,KY,Simpson,Ozone,213.0,4.0,44201.0,2014.0,5220.4,0.0,66.3,0.04367795,0.010415599999999999
1032,KY,Trigg,Ozone,221.0,9991.0,44201.0,2014.0,7662.9,0.0,167.9,0.04513610000000001,0.0105603
